speech_list,modality,vocal_channel,emotion,emotion_intensity,statement,repetition,actor
../../dataset/ravdess/Actor_03/03-01-07-01-01-02-03.wav,03,01,07,01,01,02,03
../../dataset/ravdess/Actor_03/03-01-07-02-02-02-03.wav,03,01,07,02,02,02,03
../../dataset/ravdess/Actor_03/03-01-04-02-02-01-03.wav,03,01,04,02,02,01,03
../../dataset/ravdess/Actor_03/03-01-08-02-02-02-03.wav,03,01,08,02,02,02,03
../../dataset/ravdess/Actor_03/03-01-08-01-01-02-03.wav,03,01,08,01,01,02,03
../../dataset/ravdess/Actor_03/03-01-05-01-01-01-03.wav,03,01,05,01,01,01,03
../../dataset/ravdess/Actor_03/03-01-06-01-01-02-03.wav,03,01,06,01,01,02,03
../../dataset/ravdess/Actor_03/03-01-06-02-02-02-03.wav,03,01,06,02,02,02,03
../../dataset/ravdess/Actor_03/03-01-05-02-02-01-03.wav,03,01,05,02,02,01,03
../../dataset/ravdess/Actor_03/03-01-07-01-02-01-03.wav,03,01,07,01,02,01,03
../../dataset/ravdess/Actor_03/03-01-04-01-02-02-03.wav,03,01,04,01,02,02,03
../../dataset/ravdess/Actor_03/03-01-04-02-01-02-03.wav,03,01,04,02,01,02,03
../../dataset/ravdess/Actor_03/03-01-07-02-01-01-03.wav,03,01,07,02,01,01,03
../../dataset/ravdess/Actor_03/03-01-08-02-01-01-03.wav,03,01,08,02,01,01,03
../../dataset/ravdess/Actor_03/03-01-08-01-02-01-03.wav,03,01,08,01,02,01,03
../../dataset/ravdess/Actor_03/03-01-03-02-01-02-03.wav,03,01,03,02,01,02,03
../../dataset/ravdess/Actor_03/03-01-03-01-02-02-03.wav,03,01,03,01,02,02,03
../../dataset/ravdess/Actor_03/03-01-02-02-02-01-03.wav,03,01,02,02,02,01,03
../../dataset/ravdess/Actor_03/03-01-01-01-01-02-03.wav,03,01,01,01,01,02,03
../../dataset/ravdess/Actor_03/03-01-02-01-01-01-03.wav,03,01,02,01,01,01,03
../../dataset/ravdess/Actor_02/03-01-06-01-02-02-02.wav,03,01,06,01,02,02,02
../../dataset/ravdess/Actor_02/03-01-05-01-02-01-02.wav,03,01,05,01,02,01,02
../../dataset/ravdess/Actor_02/03-01-05-02-01-01-02.wav,03,01,05,02,01,01,02
../../dataset/ravdess/Actor_02/03-01-06-02-01-02-02.wav,03,01,06,02,01,02,02
../../dataset/ravdess/Actor_02/03-01-04-01-01-02-02.wav,03,01,04,01,01,02,02
../../dataset/ravdess/Actor_02/03-01-07-01-01-01-02.wav,03,01,07,01,01,01,02
../../dataset/ravdess/Actor_02/03-01-07-02-02-01-02.wav,03,01,07,02,02,01,02
../../dataset/ravdess/Actor_02/03-01-04-02-02-02-02.wav,03,01,04,02,02,02,02
../../dataset/ravdess/Actor_02/03-01-08-02-02-01-02.wav,03,01,08,02,02,01,02
../../dataset/ravdess/Actor_02/03-01-08-01-01-01-02.wav,03,01,08,01,01,01,02
../../dataset/ravdess/Actor_02/03-01-03-02-02-02-02.wav,03,01,03,02,02,02,02
../../dataset/ravdess/Actor_02/03-01-03-01-01-02-02.wav,03,01,03,01,01,02,02
../../dataset/ravdess/Actor_02/03-01-02-02-01-01-02.wav,03,01,02,02,01,01,02
../../dataset/ravdess/Actor_02/03-01-02-01-02-01-02.wav,03,01,02,01,02,01,02
../../dataset/ravdess/Actor_02/03-01-01-01-02-02-02.wav,03,01,01,01,02,02,02
../../dataset/ravdess/Actor_02/03-01-03-02-01-01-02.wav,03,01,03,02,01,01,02
../../dataset/ravdess/Actor_02/03-01-03-01-02-01-02.wav,03,01,03,01,02,01,02
../../dataset/ravdess/Actor_02/03-01-02-02-02-02-02.wav,03,01,02,02,02,02,02
../../dataset/ravdess/Actor_02/03-01-01-01-01-01-02.wav,03,01,01,01,01,01,02
../../dataset/ravdess/Actor_02/03-01-02-01-01-02-02.wav,03,01,02,01,01,02,02
../../dataset/ravdess/Actor_02/03-01-05-01-01-02-02.wav,03,01,05,01,01,02,02
../../dataset/ravdess/Actor_02/03-01-06-01-01-01-02.wav,03,01,06,01,01,01,02
../../dataset/ravdess/Actor_02/03-01-06-02-02-01-02.wav,03,01,06,02,02,01,02
../../dataset/ravdess/Actor_02/03-01-05-02-02-02-02.wav,03,01,05,02,02,02,02
../../dataset/ravdess/Actor_02/03-01-07-01-02-02-02.wav,03,01,07,01,02,02,02
../../dataset/ravdess/Actor_02/03-01-04-01-02-01-02.wav,03,01,04,01,02,01,02
../../dataset/ravdess/Actor_02/03-01-04-02-01-01-02.wav,03,01,04,02,01,01,02
../../dataset/ravdess/Actor_02/03-01-07-02-01-02-02.wav,03,01,07,02,01,02,02
../../dataset/ravdess/Actor_02/03-01-08-02-01-02-02.wav,03,01,08,02,01,02,02
../../dataset/ravdess/Actor_02/03-01-08-01-02-02-02.wav,03,01,08,01,02,02,02
../../dataset/ravdess/Actor_02/03-01-01-01-02-01-02.wav,03,01,01,01,02,01,02
../../dataset/ravdess/Actor_02/03-01-02-01-02-02-02.wav,03,01,02,01,02,02,02
../../dataset/ravdess/Actor_02/03-01-02-02-01-02-02.wav,03,01,02,02,01,02,02
../../dataset/ravdess/Actor_02/03-01-03-01-01-01-02.wav,03,01,03,01,01,01,02
../../dataset/ravdess/Actor_02/03-01-03-02-02-01-02.wav,03,01,03,02,02,01,02
../../dataset/ravdess/Actor_02/03-01-04-02-02-01-02.wav,03,01,04,02,02,01,02
../../dataset/ravdess/Actor_02/03-01-07-02-02-02-02.wav,03,01,07,02,02,02,02
../../dataset/ravdess/Actor_02/03-01-07-01-01-02-02.wav,03,01,07,01,01,02,02
../../dataset/ravdess/Actor_02/03-01-04-01-01-01-02.wav,03,01,04,01,01,01,02
../../dataset/ravdess/Actor_02/03-01-06-02-01-01-02.wav,03,01,06,02,01,01,02
../../dataset/ravdess/Actor_02/03-01-05-02-01-02-02.wav,03,01,05,02,01,02,02
../../dataset/ravdess/Actor_02/03-01-05-01-02-02-02.wav,03,01,05,01,02,02,02
../../dataset/ravdess/Actor_02/03-01-06-01-02-01-02.wav,03,01,06,01,02,01,02
../../dataset/ravdess/Actor_02/03-01-08-01-01-02-02.wav,03,01,08,01,01,02,02
../../dataset/ravdess/Actor_02/03-01-08-02-02-02-02.wav,03,01,08,02,02,02,02
../../dataset/ravdess/Actor_02/03-01-07-02-01-01-02.wav,03,01,07,02,01,01,02
../../dataset/ravdess/Actor_02/03-01-04-02-01-02-02.wav,03,01,04,02,01,02,02
../../dataset/ravdess/Actor_02/03-01-04-01-02-02-02.wav,03,01,04,01,02,02,02
../../dataset/ravdess/Actor_02/03-01-07-01-02-01-02.wav,03,01,07,01,02,01,02
../../dataset/ravdess/Actor_02/03-01-05-02-02-01-02.wav,03,01,05,02,02,01,02
../../dataset/ravdess/Actor_02/03-01-06-02-02-02-02.wav,03,01,06,02,02,02,02
../../dataset/ravdess/Actor_02/03-01-06-01-01-02-02.wav,03,01,06,01,01,02,02
../../dataset/ravdess/Actor_02/03-01-05-01-01-01-02.wav,03,01,05,01,01,01,02
../../dataset/ravdess/Actor_02/03-01-08-01-02-01-02.wav,03,01,08,01,02,01,02
../../dataset/ravdess/Actor_02/03-01-08-02-01-01-02.wav,03,01,08,02,01,01,02
../../dataset/ravdess/Actor_02/03-01-02-01-01-01-02.wav,03,01,02,01,01,01,02
../../dataset/ravdess/Actor_02/03-01-01-01-01-02-02.wav,03,01,01,01,01,02,02
../../dataset/ravdess/Actor_02/03-01-02-02-02-01-02.wav,03,01,02,02,02,01,02
../../dataset/ravdess/Actor_02/03-01-03-01-02-02-02.wav,03,01,03,01,02,02,02
../../dataset/ravdess/Actor_02/03-01-03-02-01-02-02.wav,03,01,03,02,01,02,02
../../dataset/ravdess/Actor_05/03-01-02-01-02-01-05.wav,03,01,02,01,02,01,05
../../dataset/ravdess/Actor_05/03-01-01-01-02-02-05.wav,03,01,01,01,02,02,05
../../dataset/ravdess/Actor_05/03-01-02-02-01-01-05.wav,03,01,02,02,01,01,05
../../dataset/ravdess/Actor_05/03-01-03-01-01-02-05.wav,03,01,03,01,01,02,05
../../dataset/ravdess/Actor_05/03-01-03-02-02-02-05.wav,03,01,03,02,02,02,05
../../dataset/ravdess/Actor_05/03-01-07-02-02-01-05.wav,03,01,07,02,02,01,05
../../dataset/ravdess/Actor_05/03-01-04-02-02-02-05.wav,03,01,04,02,02,02,05
../../dataset/ravdess/Actor_05/03-01-04-01-01-02-05.wav,03,01,04,01,01,02,05
../../dataset/ravdess/Actor_05/03-01-07-01-01-01-05.wav,03,01,07,01,01,01,05
../../dataset/ravdess/Actor_05/03-01-05-02-01-01-05.wav,03,01,05,02,01,01,05
../../dataset/ravdess/Actor_05/03-01-06-02-01-02-05.wav,03,01,06,02,01,02,05
../../dataset/ravdess/Actor_05/03-01-06-01-02-02-05.wav,03,01,06,01,02,02,05
../../dataset/ravdess/Actor_05/03-01-05-01-02-01-05.wav,03,01,05,01,02,01,05
../../dataset/ravdess/Actor_05/03-01-08-01-01-01-05.wav,03,01,08,01,01,01,05
../../dataset/ravdess/Actor_05/03-01-08-02-02-01-05.wav,03,01,08,02,02,01,05
../../dataset/ravdess/Actor_05/03-01-04-02-01-01-05.wav,03,01,04,02,01,01,05
../../dataset/ravdess/Actor_05/03-01-07-02-01-02-05.wav,03,01,07,02,01,02,05
../../dataset/ravdess/Actor_05/03-01-07-01-02-02-05.wav,03,01,07,01,02,02,05
../../dataset/ravdess/Actor_05/03-01-04-01-02-01-05.wav,03,01,04,01,02,01,05
../../dataset/ravdess/Actor_05/03-01-06-02-02-01-05.wav,03,01,06,02,02,01,05
../../dataset/ravdess/Actor_05/03-01-05-02-02-02-05.wav,03,01,05,02,02,02,05
../../dataset/ravdess/Actor_05/03-01-05-01-01-02-05.wav,03,01,05,01,01,02,05
../../dataset/ravdess/Actor_05/03-01-06-01-01-01-05.wav,03,01,06,01,01,01,05
../../dataset/ravdess/Actor_05/03-01-08-01-02-02-05.wav,03,01,08,01,02,02,05
../../dataset/ravdess/Actor_05/03-01-08-02-01-02-05.wav,03,01,08,02,01,02,05
../../dataset/ravdess/Actor_05/03-01-01-01-01-01-05.wav,03,01,01,01,01,01,05
../../dataset/ravdess/Actor_05/03-01-02-01-01-02-05.wav,03,01,02,01,01,02,05
../../dataset/ravdess/Actor_05/03-01-02-02-02-02-05.wav,03,01,02,02,02,02,05
../../dataset/ravdess/Actor_05/03-01-03-01-02-01-05.wav,03,01,03,01,02,01,05
../../dataset/ravdess/Actor_05/03-01-03-02-01-01-05.wav,03,01,03,02,01,01,05
../../dataset/ravdess/Actor_05/03-01-05-01-02-02-05.wav,03,01,05,01,02,02,05
../../dataset/ravdess/Actor_05/03-01-06-01-02-01-05.wav,03,01,06,01,02,01,05
../../dataset/ravdess/Actor_05/03-01-06-02-01-01-05.wav,03,01,06,02,01,01,05
../../dataset/ravdess/Actor_05/03-01-05-02-01-02-05.wav,03,01,05,02,01,02,05
../../dataset/ravdess/Actor_05/03-01-07-01-01-02-05.wav,03,01,07,01,01,02,05
../../dataset/ravdess/Actor_05/03-01-04-01-01-01-05.wav,03,01,04,01,01,01,05
../../dataset/ravdess/Actor_05/03-01-04-02-02-01-05.wav,03,01,04,02,02,01,05
../../dataset/ravdess/Actor_05/03-01-07-02-02-02-05.wav,03,01,07,02,02,02,05
../../dataset/ravdess/Actor_05/03-01-08-02-02-02-05.wav,03,01,08,02,02,02,05
../../dataset/ravdess/Actor_05/03-01-08-01-01-02-05.wav,03,01,08,01,01,02,05
../../dataset/ravdess/Actor_05/03-01-03-02-02-01-05.wav,03,01,03,02,02,01,05
../../dataset/ravdess/Actor_05/03-01-03-01-01-01-05.wav,03,01,03,01,01,01,05
../../dataset/ravdess/Actor_05/03-01-02-02-01-02-05.wav,03,01,02,02,01,02,05
../../dataset/ravdess/Actor_05/03-01-01-01-02-01-05.wav,03,01,01,01,02,01,05
../../dataset/ravdess/Actor_05/03-01-02-01-02-02-05.wav,03,01,02,01,02,02,05
../../dataset/ravdess/Actor_05/03-01-03-02-01-02-05.wav,03,01,03,02,01,02,05
../../dataset/ravdess/Actor_05/03-01-03-01-02-02-05.wav,03,01,03,01,02,02,05
../../dataset/ravdess/Actor_05/03-01-02-02-02-01-05.wav,03,01,02,02,02,01,05
../../dataset/ravdess/Actor_05/03-01-02-01-01-01-05.wav,03,01,02,01,01,01,05
../../dataset/ravdess/Actor_05/03-01-01-01-01-02-05.wav,03,01,01,01,01,02,05
../../dataset/ravdess/Actor_05/03-01-06-01-01-02-05.wav,03,01,06,01,01,02,05
../../dataset/ravdess/Actor_05/03-01-05-01-01-01-05.wav,03,01,05,01,01,01,05
../../dataset/ravdess/Actor_05/03-01-05-02-02-01-05.wav,03,01,05,02,02,01,05
../../dataset/ravdess/Actor_05/03-01-06-02-02-02-05.wav,03,01,06,02,02,02,05
../../dataset/ravdess/Actor_05/03-01-04-01-02-02-05.wav,03,01,04,01,02,02,05
../../dataset/ravdess/Actor_05/03-01-07-01-02-01-05.wav,03,01,07,01,02,01,05
../../dataset/ravdess/Actor_05/03-01-07-02-01-01-05.wav,03,01,07,02,01,01,05
../../dataset/ravdess/Actor_05/03-01-04-02-01-02-05.wav,03,01,04,02,01,02,05
../../dataset/ravdess/Actor_05/03-01-08-02-01-01-05.wav,03,01,08,02,01,01,05
../../dataset/ravdess/Actor_05/03-01-08-01-02-01-05.wav,03,01,08,01,02,01,05
../../dataset/ravdess/Actor_12/03-01-02-01-02-01-12.wav,03,01,02,01,02,01,12
../../dataset/ravdess/Actor_12/03-01-01-01-02-02-12.wav,03,01,01,01,02,02,12
../../dataset/ravdess/Actor_12/03-01-02-02-01-01-12.wav,03,01,02,02,01,01,12
../../dataset/ravdess/Actor_12/03-01-03-01-01-02-12.wav,03,01,03,01,01,02,12
../../dataset/ravdess/Actor_12/03-01-03-02-02-02-12.wav,03,01,03,02,02,02,12
../../dataset/ravdess/Actor_12/03-01-08-01-01-01-12.wav,03,01,08,01,01,01,12
../../dataset/ravdess/Actor_12/03-01-08-02-02-01-12.wav,03,01,08,02,02,01,12
../../dataset/ravdess/Actor_12/03-01-07-02-02-01-12.wav,03,01,07,02,02,01,12
../../dataset/ravdess/Actor_12/03-01-04-02-02-02-12.wav,03,01,04,02,02,02,12
../../dataset/ravdess/Actor_12/03-01-04-01-01-02-12.wav,03,01,04,01,01,02,12
../../dataset/ravdess/Actor_12/03-01-07-01-01-01-12.wav,03,01,07,01,01,01,12
../../dataset/ravdess/Actor_12/03-01-05-02-01-01-12.wav,03,01,05,02,01,01,12
../../dataset/ravdess/Actor_12/03-01-06-02-01-02-12.wav,03,01,06,02,01,02,12
../../dataset/ravdess/Actor_12/03-01-06-01-02-02-12.wav,03,01,06,01,02,02,12
../../dataset/ravdess/Actor_12/03-01-05-01-02-01-12.wav,03,01,05,01,02,01,12
../../dataset/ravdess/Actor_12/03-01-08-01-02-02-12.wav,03,01,08,01,02,02,12
../../dataset/ravdess/Actor_12/03-01-08-02-01-02-12.wav,03,01,08,02,01,02,12
../../dataset/ravdess/Actor_12/03-01-04-02-01-01-12.wav,03,01,04,02,01,01,12
../../dataset/ravdess/Actor_12/03-01-07-02-01-02-12.wav,03,01,07,02,01,02,12
../../dataset/ravdess/Actor_12/03-01-07-01-02-02-12.wav,03,01,07,01,02,02,12
../../dataset/ravdess/Actor_12/03-01-04-01-02-01-12.wav,03,01,04,01,02,01,12
../../dataset/ravdess/Actor_12/03-01-06-02-02-01-12.wav,03,01,06,02,02,01,12
../../dataset/ravdess/Actor_12/03-01-05-02-02-02-12.wav,03,01,05,02,02,02,12
../../dataset/ravdess/Actor_12/03-01-05-01-01-02-12.wav,03,01,05,01,01,02,12
../../dataset/ravdess/Actor_12/03-01-06-01-01-01-12.wav,03,01,06,01,01,01,12
../../dataset/ravdess/Actor_12/03-01-01-01-01-01-12.wav,03,01,01,01,01,01,12
../../dataset/ravdess/Actor_12/03-01-02-01-01-02-12.wav,03,01,02,01,01,02,12
../../dataset/ravdess/Actor_12/03-01-02-02-02-02-12.wav,03,01,02,02,02,02,12
../../dataset/ravdess/Actor_12/03-01-03-01-02-01-12.wav,03,01,03,01,02,01,12
../../dataset/ravdess/Actor_12/03-01-03-02-01-01-12.wav,03,01,03,02,01,01,12
../../dataset/ravdess/Actor_12/03-01-08-02-02-02-12.wav,03,01,08,02,02,02,12
../../dataset/ravdess/Actor_12/03-01-08-01-01-02-12.wav,03,01,08,01,01,02,12
../../dataset/ravdess/Actor_12/03-01-05-01-02-02-12.wav,03,01,05,01,02,02,12
../../dataset/ravdess/Actor_12/03-01-06-01-02-01-12.wav,03,01,06,01,02,01,12
../../dataset/ravdess/Actor_12/03-01-06-02-01-01-12.wav,03,01,06,02,01,01,12
../../dataset/ravdess/Actor_12/03-01-05-02-01-02-12.wav,03,01,05,02,01,02,12
../../dataset/ravdess/Actor_12/03-01-07-01-01-02-12.wav,03,01,07,01,01,02,12
../../dataset/ravdess/Actor_12/03-01-04-01-01-01-12.wav,03,01,04,01,01,01,12
../../dataset/ravdess/Actor_12/03-01-04-02-02-01-12.wav,03,01,04,02,02,01,12
../../dataset/ravdess/Actor_12/03-01-07-02-02-02-12.wav,03,01,07,02,02,02,12
../../dataset/ravdess/Actor_12/03-01-03-02-02-01-12.wav,03,01,03,02,02,01,12
../../dataset/ravdess/Actor_12/03-01-03-01-01-01-12.wav,03,01,03,01,01,01,12
../../dataset/ravdess/Actor_12/03-01-02-02-01-02-12.wav,03,01,02,02,01,02,12
../../dataset/ravdess/Actor_12/03-01-01-01-02-01-12.wav,03,01,01,01,02,01,12
../../dataset/ravdess/Actor_12/03-01-02-01-02-02-12.wav,03,01,02,01,02,02,12
../../dataset/ravdess/Actor_12/03-01-03-02-01-02-12.wav,03,01,03,02,01,02,12
../../dataset/ravdess/Actor_12/03-01-03-01-02-02-12.wav,03,01,03,01,02,02,12
../../dataset/ravdess/Actor_12/03-01-02-02-02-01-12.wav,03,01,02,02,02,01,12
../../dataset/ravdess/Actor_12/03-01-02-01-01-01-12.wav,03,01,02,01,01,01,12
../../dataset/ravdess/Actor_12/03-01-01-01-01-02-12.wav,03,01,01,01,01,02,12
../../dataset/ravdess/Actor_12/03-01-08-02-01-01-12.wav,03,01,08,02,01,01,12
../../dataset/ravdess/Actor_12/03-01-08-01-02-01-12.wav,03,01,08,01,02,01,12
../../dataset/ravdess/Actor_12/03-01-06-01-01-02-12.wav,03,01,06,01,01,02,12
../../dataset/ravdess/Actor_12/03-01-05-01-01-01-12.wav,03,01,05,01,01,01,12
../../dataset/ravdess/Actor_12/03-01-05-02-02-01-12.wav,03,01,05,02,02,01,12
../../dataset/ravdess/Actor_12/03-01-06-02-02-02-12.wav,03,01,06,02,02,02,12
../../dataset/ravdess/Actor_12/03-01-04-01-02-02-12.wav,03,01,04,01,02,02,12
../../dataset/ravdess/Actor_12/03-01-07-01-02-01-12.wav,03,01,07,01,02,01,12
../../dataset/ravdess/Actor_12/03-01-07-02-01-01-12.wav,03,01,07,02,01,01,12
../../dataset/ravdess/Actor_12/03-01-04-02-01-02-12.wav,03,01,04,02,01,02,12
../../dataset/ravdess/Actor_15/03-01-08-02-02-01-15.wav,03,01,08,02,02,01,15
../../dataset/ravdess/Actor_15/03-01-08-01-01-01-15.wav,03,01,08,01,01,01,15
../../dataset/ravdess/Actor_15/03-01-06-01-02-02-15.wav,03,01,06,01,02,02,15
../../dataset/ravdess/Actor_15/03-01-05-01-02-01-15.wav,03,01,05,01,02,01,15
../../dataset/ravdess/Actor_15/03-01-05-02-01-01-15.wav,03,01,05,02,01,01,15
../../dataset/ravdess/Actor_15/03-01-06-02-01-02-15.wav,03,01,06,02,01,02,15
../../dataset/ravdess/Actor_15/03-01-04-01-01-02-15.wav,03,01,04,01,01,02,15
../../dataset/ravdess/Actor_15/03-01-07-01-01-01-15.wav,03,01,07,01,01,01,15
../../dataset/ravdess/Actor_15/03-01-07-02-02-01-15.wav,03,01,07,02,02,01,15
../../dataset/ravdess/Actor_15/03-01-04-02-02-02-15.wav,03,01,04,02,02,02,15
../../dataset/ravdess/Actor_15/03-01-03-02-02-02-15.wav,03,01,03,02,02,02,15
../../dataset/ravdess/Actor_15/03-01-03-01-01-02-15.wav,03,01,03,01,01,02,15
../../dataset/ravdess/Actor_15/03-01-02-02-01-01-15.wav,03,01,02,02,01,01,15
../../dataset/ravdess/Actor_15/03-01-02-01-02-01-15.wav,03,01,02,01,02,01,15
../../dataset/ravdess/Actor_15/03-01-01-01-02-02-15.wav,03,01,01,01,02,02,15
../../dataset/ravdess/Actor_15/03-01-03-02-01-01-15.wav,03,01,03,02,01,01,15
../../dataset/ravdess/Actor_15/03-01-03-01-02-01-15.wav,03,01,03,01,02,01,15
../../dataset/ravdess/Actor_15/03-01-02-02-02-02-15.wav,03,01,02,02,02,02,15
../../dataset/ravdess/Actor_15/03-01-01-01-01-01-15.wav,03,01,01,01,01,01,15
../../dataset/ravdess/Actor_15/03-01-02-01-01-02-15.wav,03,01,02,01,01,02,15
../../dataset/ravdess/Actor_15/03-01-08-02-01-02-15.wav,03,01,08,02,01,02,15
../../dataset/ravdess/Actor_15/03-01-08-01-02-02-15.wav,03,01,08,01,02,02,15
../../dataset/ravdess/Actor_15/03-01-05-01-01-02-15.wav,03,01,05,01,01,02,15
../../dataset/ravdess/Actor_15/03-01-06-01-01-01-15.wav,03,01,06,01,01,01,15
../../dataset/ravdess/Actor_15/03-01-06-02-02-01-15.wav,03,01,06,02,02,01,15
../../dataset/ravdess/Actor_15/03-01-05-02-02-02-15.wav,03,01,05,02,02,02,15
../../dataset/ravdess/Actor_15/03-01-07-01-02-02-15.wav,03,01,07,01,02,02,15
../../dataset/ravdess/Actor_15/03-01-04-01-02-01-15.wav,03,01,04,01,02,01,15
../../dataset/ravdess/Actor_15/03-01-04-02-01-01-15.wav,03,01,04,02,01,01,15
../../dataset/ravdess/Actor_15/03-01-07-02-01-02-15.wav,03,01,07,02,01,02,15
../../dataset/ravdess/Actor_15/03-01-01-01-02-01-15.wav,03,01,01,01,02,01,15
../../dataset/ravdess/Actor_15/03-01-02-01-02-02-15.wav,03,01,02,01,02,02,15
../../dataset/ravdess/Actor_15/03-01-02-02-01-02-15.wav,03,01,02,02,01,02,15
../../dataset/ravdess/Actor_15/03-01-03-01-01-01-15.wav,03,01,03,01,01,01,15
../../dataset/ravdess/Actor_15/03-01-03-02-02-01-15.wav,03,01,03,02,02,01,15
../../dataset/ravdess/Actor_15/03-01-08-01-01-02-15.wav,03,01,08,01,01,02,15
../../dataset/ravdess/Actor_15/03-01-08-02-02-02-15.wav,03,01,08,02,02,02,15
../../dataset/ravdess/Actor_15/03-01-04-02-02-01-15.wav,03,01,04,02,02,01,15
../../dataset/ravdess/Actor_15/03-01-07-02-02-02-15.wav,03,01,07,02,02,02,15
../../dataset/ravdess/Actor_15/03-01-07-01-01-02-15.wav,03,01,07,01,01,02,15
../../dataset/ravdess/Actor_15/03-01-04-01-01-01-15.wav,03,01,04,01,01,01,15
../../dataset/ravdess/Actor_15/03-01-06-02-01-01-15.wav,03,01,06,02,01,01,15
../../dataset/ravdess/Actor_15/03-01-05-02-01-02-15.wav,03,01,05,02,01,02,15
../../dataset/ravdess/Actor_15/03-01-05-01-02-02-15.wav,03,01,05,01,02,02,15
../../dataset/ravdess/Actor_15/03-01-06-01-02-01-15.wav,03,01,06,01,02,01,15
../../dataset/ravdess/Actor_15/03-01-08-01-02-01-15.wav,03,01,08,01,02,01,15
../../dataset/ravdess/Actor_15/03-01-08-02-01-01-15.wav,03,01,08,02,01,01,15
../../dataset/ravdess/Actor_15/03-01-07-02-01-01-15.wav,03,01,07,02,01,01,15
../../dataset/ravdess/Actor_15/03-01-04-02-01-02-15.wav,03,01,04,02,01,02,15
../../dataset/ravdess/Actor_15/03-01-04-01-02-02-15.wav,03,01,04,01,02,02,15
../../dataset/ravdess/Actor_15/03-01-07-01-02-01-15.wav,03,01,07,01,02,01,15
../../dataset/ravdess/Actor_15/03-01-05-02-02-01-15.wav,03,01,05,02,02,01,15
../../dataset/ravdess/Actor_15/03-01-06-02-02-02-15.wav,03,01,06,02,02,02,15
../../dataset/ravdess/Actor_15/03-01-06-01-01-02-15.wav,03,01,06,01,01,02,15
../../dataset/ravdess/Actor_15/03-01-05-01-01-01-15.wav,03,01,05,01,01,01,15
../../dataset/ravdess/Actor_15/03-01-02-01-01-01-15.wav,03,01,02,01,01,01,15
../../dataset/ravdess/Actor_15/03-01-01-01-01-02-15.wav,03,01,01,01,01,02,15
../../dataset/ravdess/Actor_15/03-01-02-02-02-01-15.wav,03,01,02,02,02,01,15
../../dataset/ravdess/Actor_15/03-01-03-01-02-02-15.wav,03,01,03,01,02,02,15
../../dataset/ravdess/Actor_15/03-01-03-02-01-02-15.wav,03,01,03,02,01,02,15
../../dataset/ravdess/Actor_23/03-01-07-02-01-01-23.wav,03,01,07,02,01,01,23
../../dataset/ravdess/Actor_23/03-01-04-02-01-02-23.wav,03,01,04,02,01,02,23
../../dataset/ravdess/Actor_23/03-01-04-01-02-02-23.wav,03,01,04,01,02,02,23
../../dataset/ravdess/Actor_23/03-01-07-01-02-01-23.wav,03,01,07,01,02,01,23
../../dataset/ravdess/Actor_23/03-01-05-02-02-01-23.wav,03,01,05,02,02,01,23
../../dataset/ravdess/Actor_23/03-01-06-02-02-02-23.wav,03,01,06,02,02,02,23
../../dataset/ravdess/Actor_23/03-01-06-01-01-02-23.wav,03,01,06,01,01,02,23
../../dataset/ravdess/Actor_23/03-01-05-01-01-01-23.wav,03,01,05,01,01,01,23
../../dataset/ravdess/Actor_23/03-01-08-01-02-01-23.wav,03,01,08,01,02,01,23
../../dataset/ravdess/Actor_23/03-01-08-02-01-01-23.wav,03,01,08,02,01,01,23
../../dataset/ravdess/Actor_23/03-01-02-01-01-01-23.wav,03,01,02,01,01,01,23
../../dataset/ravdess/Actor_23/03-01-01-01-01-02-23.wav,03,01,01,01,01,02,23
../../dataset/ravdess/Actor_23/03-01-02-02-02-01-23.wav,03,01,02,02,02,01,23
../../dataset/ravdess/Actor_23/03-01-03-01-02-02-23.wav,03,01,03,01,02,02,23
../../dataset/ravdess/Actor_23/03-01-03-02-01-02-23.wav,03,01,03,02,01,02,23
../../dataset/ravdess/Actor_23/03-01-01-01-02-01-23.wav,03,01,01,01,02,01,23
../../dataset/ravdess/Actor_23/03-01-02-01-02-02-23.wav,03,01,02,01,02,02,23
../../dataset/ravdess/Actor_23/03-01-02-02-01-02-23.wav,03,01,02,02,01,02,23
../../dataset/ravdess/Actor_23/03-01-03-01-01-01-23.wav,03,01,03,01,01,01,23
../../dataset/ravdess/Actor_23/03-01-03-02-02-01-23.wav,03,01,03,02,02,01,23
../../dataset/ravdess/Actor_23/03-01-04-02-02-01-23.wav,03,01,04,02,02,01,23
../../dataset/ravdess/Actor_23/03-01-07-02-02-02-23.wav,03,01,07,02,02,02,23
../../dataset/ravdess/Actor_23/03-01-07-01-01-02-23.wav,03,01,07,01,01,02,23
../../dataset/ravdess/Actor_23/03-01-04-01-01-01-23.wav,03,01,04,01,01,01,23
../../dataset/ravdess/Actor_23/03-01-06-02-01-01-23.wav,03,01,06,02,01,01,23
../../dataset/ravdess/Actor_23/03-01-05-02-01-02-23.wav,03,01,05,02,01,02,23
../../dataset/ravdess/Actor_23/03-01-05-01-02-02-23.wav,03,01,05,01,02,02,23
../../dataset/ravdess/Actor_23/03-01-06-01-02-01-23.wav,03,01,06,01,02,01,23
../../dataset/ravdess/Actor_23/03-01-08-01-01-02-23.wav,03,01,08,01,01,02,23
../../dataset/ravdess/Actor_23/03-01-08-02-02-02-23.wav,03,01,08,02,02,02,23
